state_region_name,state_region_pcode,township_pcode,all_area_sowed_mali,all_areas_harvested_mali,all_harvested_net_margin_usd,pc_paddy,crop_type,acres,pc_total
Yangon,MMR013,MMR013004,133876,133876,10882810.484831955,0.8877319310406645,other,0,0
Yangon,MMR013,MMR013004,133876,133876,10882810.484831955,0.8877319310406645,sesame,130,9.710478353102871e-4
Yangon,MMR013,MMR013004,133876,133876,10882810.484831955,0.8877319310406645,ground_nut,3439,0.025687950043323672
Yangon,MMR013,MMR013004,133876,133876,10882810.484831955,0.8877319310406645,other,0,0
Yangon,MMR013,MMR013004,133876,133876,10882810.484831955,0.8877319310406645,other,0,0
Yangon,MMR013,MMR013004,133876,133876,10882810.484831955,0.8877319310406645,other,0,0
Yangon,MMR013,MMR013004,133876,133876,10882810.484831955,0.8877319310406645,green_gram,8897,0.06645701992888942
Yangon,MMR013,MMR013004,133876,133876,10882810.484831955,0.8877319310406645,pigeon_pea,0,0
Yangon,MMR013,MMR013004,133876,133876,10882810.484831955,0.8877319310406645,urad_pea,2564,0.019152051151812125
Yangon,MMR013,MMR013005,227029,214778,15906076.656555103,0.777830145047549,paddy,176590,0.777830145047549
Yangon,MMR013,MMR013005,227029,214778,15906076.656555103,0.777830145047549,other,0,0
Yangon,MMR013,MMR013005,227029,214778,15906076.656555103,0.777830145047549,sesame,4355,0.019182571389558162
Yangon,MMR013,MMR013005,227029,214778,15906076.656555103,0.777830145047549,ground_nut,2309,0.010170506851547599
Yangon,MMR013,MMR013005,227029,214778,15906076.656555103,0.777830145047549,other,106,4.6690070431530775e-4
Yangon,MMR013,MMR013005,227029,214778,15906076.656555103,0.777830145047549,other,0,0
Yangon,MMR013,MMR013005,227029,214778,15906076.656555103,0.777830145047549,other,6183,0.027234406177184412
Yangon,MMR013,MMR013005,227029,214778,15906076.656555103,0.777830145047549,green_gram,362,0.0015945099524730321
Yangon,MMR013,MMR013005,227029,214778,15906076.656555103,0.777830145047549,pigeon_pea,0,0
Yangon,MMR013,MMR013005,227029,214778,15906076.656555103,0.777830145047549,urad_pea,37124,0.1635209598773725
Yangon,MMR013,MMR013006,146349,146290,10445988.74960523,0.9297296189246254,paddy,136065,0.9297296189246254
Yangon,MMR013,MMR013006,146349,146290,10445988.74960523,0.9297296189246254,other,0,0
Yangon,MMR013,MMR013006,146349,146290,10445988.74960523,0.9297296189246254,sesame,7,4.783087004352609e-5
Yangon,MMR013,MMR013006,146349,146290,10445988.74960523,0.9297296189246254,ground_nut,1215,0.008302072443269172
Yangon,MMR013,MMR013006,146349,146290,10445988.74960523,0.9297296189246254,other,12,8.19957772174733e-5
Yangon,MMR013,MMR013006,146349,146290,10445988.74960523,0.9297296189246254,other,0,0
Yangon,MMR013,MMR013006,146349,146290,10445988.74960523,0.9297296189246254,other,0,0
Yangon,MMR013,MMR013006,146349,146290,10445988.74960523,0.9297296189246254,green_gram,720,0.0049197466330483984
Yangon,MMR013,MMR013006,146349,146290,10445988.74960523,0.9297296189246254,pigeon_pea,0,0
Yangon,MMR013,MMR013006,146349,146290,10445988.74960523,0.9297296189246254,urad_pea,8330,0.05691873535179605
Yangon,MMR013,MMR013007,1616,1616,110538.79838934868,0.9839108910891089,paddy,1590,0.9839108910891089
Yangon,MMR013,MMR013007,1616,1616,110538.79838934868,0.9839108910891089,other,0,0
Yangon,MMR013,MMR013007,1616,1616,110538.79838934868,0.9839108910891089,sesame,0,0
Yangon,MMR013,MMR013007,1616,1616,110538.79838934868,0.9839108910891089,ground_nut,0,0
Yangon,MMR013,MMR013007,1616,1616,110538.79838934868,0.9839108910891089,other,0,0
Yangon,MMR013,MMR013007,1616,1616,110538.79838934868,0.9839108910891089,other,0,0
Yangon,MMR013,MMR013007,1616,1616,110538.79838934868,0.9839108910891089,other,0,0
Yangon,MMR013,MMR013007,1616,1616,110538.79838934868,0.9839108910891089,green_gram,0,0
Yangon,MMR013,MMR013007,1616,1616,110538.79838934868,0.9839108910891089,pigeon_pea,0,0
Yangon,MMR013,MMR013007,1616,1616,110538.79838934868,0.9839108910891089,urad_pea,26,0.01608910891089109
Yangon,MMR013,MMR013008,2298,2298,162477.02671495924,0.9686684073107049,paddy,2226,0.9686684073107049
Yangon,MMR013,MMR013008,2298,2298,162477.02671495924,0.9686684073107049,other,0,0
Yangon,MMR013,MMR013008,2298,2298,162477.02671495924,0.9686684073107049,sesame,0,0
Yangon,MMR013,MMR013008,2298,2298,162477.02671495924,0.9686684073107049,ground_nut,0,0
Yangon,MMR013,MMR013008,2298,2298,162477.02671495924,0.9686684073107049,other,10,0.004351610095735422
Yangon,MMR013,MMR013008,2298,2298,162477.02671495924,0.9686684073107049,other,0,0
Yangon,MMR013,MMR013008,2298,2298,162477.02671495924,0.9686684073107049,other,0,0
Yangon,MMR013,MMR013008,2298,2298,162477.02671495924,0.9686684073107049,green_gram,27,0.01174934725848564
Yangon,MMR013,MMR013008,2298,2298,162477.02671495924,0.9686684073107049,pigeon_pea,0,0
Yangon,MMR013,MMR013008,2298,2298,162477.02671495924,0.9686684073107049,urad_pea,35,0.015230635335073977
Yangon,MMR013,MMR013009,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013009,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013009,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013009,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013009,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013009,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013009,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013009,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013009,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013009,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013010,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013010,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013010,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013010,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013010,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013010,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013010,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013010,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013010,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013010,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013011,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013011,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013011,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013011,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013011,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013011,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013011,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013011,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013011,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013011,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013012,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013012,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013012,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013012,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013012,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013012,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013012,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013012,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013012,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013012,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013013,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013013,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013013,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013013,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013013,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013013,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013013,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013013,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013013,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013013,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013014,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013014,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013014,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013014,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013014,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013014,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013014,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013014,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013014,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013014,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013015,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013015,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013015,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013015,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013015,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013015,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013015,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013015,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013015,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013015,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013016,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013016,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013016,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013016,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013016,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013016,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013016,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013016,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013016,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013016,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013017,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013017,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013017,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013017,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013017,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013017,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013017,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013017,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013017,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013017,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013018,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013018,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013018,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013018,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013018,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013018,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013018,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013018,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013018,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013018,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013019,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013019,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013019,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013019,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013019,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013019,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013019,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013019,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013019,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013019,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013020,38769,38769,3553655.475681998,0.8571539116304264,paddy,33231,0.8571539116304264
Yangon,MMR013,MMR013020,38769,38769,3553655.475681998,0.8571539116304264,other,0,0
Yangon,MMR013,MMR013020,38769,38769,3553655.475681998,0.8571539116304264,sesame,0,0
Yangon,MMR013,MMR013020,38769,38769,3553655.475681998,0.8571539116304264,ground_nut,0,0
Yangon,MMR013,MMR013020,38769,38769,3553655.475681998,0.8571539116304264,other,0,0
Yangon,MMR013,MMR013020,38769,38769,3553655.475681998,0.8571539116304264,other,0,0
Yangon,MMR013,MMR013020,38769,38769,3553655.475681998,0.8571539116304264,other,0,0
Yangon,MMR013,MMR013020,38769,38769,3553655.475681998,0.8571539116304264,green_gram,5538,0.14284608836957363
Yangon,MMR013,MMR013020,38769,38769,3553655.475681998,0.8571539116304264,pigeon_pea,0,0
Yangon,MMR013,MMR013020,38769,38769,3553655.475681998,0.8571539116304264,urad_pea,0,0
Yangon,MMR013,MMR013021,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013021,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013021,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013021,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013021,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013021,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013021,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013021,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013021,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013021,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013022,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013022,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013022,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013022,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013022,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013022,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013022,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013022,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013022,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013022,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013023,104703,104683,14219725.473605148,0.5929916048250766,paddy,62088,0.5929916048250766
Yangon,MMR013,MMR013023,104703,104683,14219725.473605148,0.5929916048250766,other,0,0
Yangon,MMR013,MMR013023,104703,104683,14219725.473605148,0.5929916048250766,sesame,0,0
Yangon,MMR013,MMR013023,104703,104683,14219725.473605148,0.5929916048250766,ground_nut,52,4.966428851131295e-4
Yangon,MMR013,MMR013023,104703,104683,14219725.473605148,0.5929916048250766,other,0,0
Yangon,MMR013,MMR013023,104703,104683,14219725.473605148,0.5929916048250766,other,0,0
Yangon,MMR013,MMR013023,104703,104683,14219725.473605148,0.5929916048250766,other,0,0
Yangon,MMR013,MMR013023,104703,104683,14219725.473605148,0.5929916048250766,green_gram,42563,0.40651175228981024
Yangon,MMR013,MMR013023,104703,104683,14219725.473605148,0.5929916048250766,pigeon_pea,0,0
Yangon,MMR013,MMR013023,104703,104683,14219725.473605148,0.5929916048250766,urad_pea,0,0
Yangon,MMR013,MMR013024,241883,241883,30487164.0712863,0.6517324491593043,paddy,157643,0.6517324491593043
Yangon,MMR013,MMR013024,241883,241883,30487164.0712863,0.6517324491593043,other,0,0
Yangon,MMR013,MMR013024,241883,241883,30487164.0712863,0.6517324491593043,sesame,0,0
Yangon,MMR013,MMR013024,241883,241883,30487164.0712863,0.6517324491593043,ground_nut,0,0
Yangon,MMR013,MMR013024,241883,241883,30487164.0712863,0.6517324491593043,other,7,2.8939611299677943e-5
Yangon,MMR013,MMR013024,241883,241883,30487164.0712863,0.6517324491593043,other,0,0
Yangon,MMR013,MMR013024,241883,241883,30487164.0712863,0.6517324491593043,other,0,0
Yangon,MMR013,MMR013024,241883,241883,30487164.0712863,0.6517324491593043,green_gram,84233,0.34823861122939603
Yangon,MMR013,MMR013024,241883,241883,30487164.0712863,0.6517324491593043,pigeon_pea,0,0
Yangon,MMR013,MMR013024,241883,241883,30487164.0712863,0.6517324491593043,urad_pea,0,0
Yangon,MMR013,MMR013025,280691,280691,40854069.28631635,0.5349939969575085,paddy,150168,0.5349939969575085
Yangon,MMR013,MMR013025,280691,280691,40854069.28631635,0.5349939969575085,other,0,0
Yangon,MMR013,MMR013025,280691,280691,40854069.28631635,0.5349939969575085,sesame,0,0
Yangon,MMR013,MMR013025,280691,280691,40854069.28631635,0.5349939969575085,ground_nut,80,2.850109194808526e-4
Yangon,MMR013,MMR013025,280691,280691,40854069.28631635,0.5349939969575085,other,13,4.631427441563855e-5
Yangon,MMR013,MMR013025,280691,280691,40854069.28631635,0.5349939969575085,other,0,0
Yangon,MMR013,MMR013025,280691,280691,40854069.28631635,0.5349939969575085,other,0,0
Yangon,MMR013,MMR013025,280691,280691,40854069.28631635,0.5349939969575085,green_gram,130430,0.46467467784859506
Yangon,MMR013,MMR013025,280691,280691,40854069.28631635,0.5349939969575085,pigeon_pea,0,0
Yangon,MMR013,MMR013025,280691,280691,40854069.28631635,0.5349939969575085,urad_pea,0,0
Yangon,MMR013,MMR013026,213815,213715,31392331.701377142,0.527053761429273,paddy,112692,0.527053761429273
Yangon,MMR013,MMR013026,213815,213715,31392331.701377142,0.527053761429273,other,0,0
Yangon,MMR013,MMR013026,213815,213715,31392331.701377142,0.527053761429273,sesame,0,0
Yangon,MMR013,MMR013026,213815,213715,31392331.701377142,0.527053761429273,ground_nut,121,5.659097818207329e-4
Yangon,MMR013,MMR013026,213815,213715,31392331.701377142,0.527053761429273,other,0,0
Yangon,MMR013,MMR013026,213815,213715,31392331.701377142,0.527053761429273,other,0,0
Yangon,MMR013,MMR013026,213815,213715,31392331.701377142,0.527053761429273,other,0,0
Yangon,MMR013,MMR013026,213815,213715,31392331.701377142,0.527053761429273,green_gram,101002,0.4723803287889063
Yangon,MMR013,MMR013026,213815,213715,31392331.701377142,0.527053761429273,pigeon_pea,0,0
Yangon,MMR013,MMR013026,213815,213715,31392331.701377142,0.527053761429273,urad_pea,0,0
Yangon,MMR013,MMR013027,107421,107421,7296658.922152122,0.9968348833095949,paddy,107081,0.9968348833095949
Yangon,MMR013,MMR013027,107421,107421,7296658.922152122,0.9968348833095949,other,0,0
Yangon,MMR013,MMR013027,107421,107421,7296658.922152122,0.9968348833095949,sesame,0,0
Yangon,MMR013,MMR013027,107421,107421,7296658.922152122,0.9968348833095949,ground_nut,0,0
Yangon,MMR013,MMR013027,107421,107421,7296658.922152122,0.9968348833095949,other,6,5.5855000418912504e-5
Yangon,MMR013,MMR013027,107421,107421,7296658.922152122,0.9968348833095949,other,0,0
Yangon,MMR013,MMR013027,107421,107421,7296658.922152122,0.9968348833095949,other,0,0
Yangon,MMR013,MMR013027,107421,107421,7296658.922152122,0.9968348833095949,green_gram,35,3.258208357769896e-4
Yangon,MMR013,MMR013027,107421,107421,7296658.922152122,0.9968348833095949,pigeon_pea,0,0
Yangon,MMR013,MMR013027,107421,107421,7296658.922152122,0.9968348833095949,urad_pea,299,0.00278344085420914
Yangon,MMR013,MMR013028,103036,103036,6988067.138552438,0.9994565006405528,paddy,102980,0.9994565006405528
Yangon,MMR013,MMR013028,103036,103036,6988067.138552438,0.9994565006405528,other,0,0
Yangon,MMR013,MMR013028,103036,103036,6988067.138552438,0.9994565006405528,sesame,0,0
Yangon,MMR013,MMR013028,103036,103036,6988067.138552438,0.9994565006405528,ground_nut,0,0
Yangon,MMR013,MMR013028,103036,103036,6988067.138552438,0.9994565006405528,other,5,4.852672852206996e-5
Yangon,MMR013,MMR013028,103036,103036,6988067.138552438,0.9994565006405528,other,0,0
Yangon,MMR013,MMR013028,103036,103036,6988067.138552438,0.9994565006405528,other,0,0
Yangon,MMR013,MMR013028,103036,103036,6988067.138552438,0.9994565006405528,green_gram,35,3.396870996544897e-4
Yangon,MMR013,MMR013028,103036,103036,6988067.138552438,0.9994565006405528,pigeon_pea,0,0
Yangon,MMR013,MMR013028,103036,103036,6988067.138552438,0.9994565006405528,urad_pea,16,1.5528553127062386e-4
Yangon,MMR013,MMR013029,121159,121159,8242922.315161571,0.9980273855016961,paddy,120920,0.9980273855016961
Yangon,MMR013,MMR013029,121159,121159,8242922.315161571,0.9980273855016961,other,0,0
Yangon,MMR013,MMR013029,121159,121159,8242922.315161571,0.9980273855016961,sesame,0,0
Yangon,MMR013,MMR013029,121159,121159,8242922.315161571,0.9980273855016961,ground_nut,22,1.815795772497297e-4
Yangon,MMR013,MMR013029,121159,121159,8242922.315161571,0.9980273855016961,other,5,4.126808573857493e-5
Yangon,MMR013,MMR013029,121159,121159,8242922.315161571,0.9980273855016961,other,0,0
Yangon,MMR013,MMR013029,121159,121159,8242922.315161571,0.9980273855016961,other,0,0
Yangon,MMR013,MMR013029,121159,121159,8242922.315161571,0.9980273855016961,green_gram,185,0.0015269191723272725
Yangon,MMR013,MMR013029,121159,121159,8242922.315161571,0.9980273855016961,pigeon_pea,0,0
Yangon,MMR013,MMR013029,121159,121159,8242922.315161571,0.9980273855016961,urad_pea,27,2.228476629883046e-4
Yangon,MMR013,MMR013030,46962,46962,3182887.7226765947,0.9998509433158724,paddy,46955,0.9998509433158724
Yangon,MMR013,MMR013030,46962,46962,3182887.7226765947,0.9998509433158724,other,0,0
Yangon,MMR013,MMR013030,46962,46962,3182887.7226765947,0.9998509433158724,sesame,0,0
Yangon,MMR013,MMR013030,46962,46962,3182887.7226765947,0.9998509433158724,ground_nut,0,0
Yangon,MMR013,MMR013030,46962,46962,3182887.7226765947,0.9998509433158724,other,2,4.258762403645501e-5
Yangon,MMR013,MMR013030,46962,46962,3182887.7226765947,0.9998509433158724,other,0,0
Yangon,MMR013,MMR013030,46962,46962,3182887.7226765947,0.9998509433158724,other,0,0
Yangon,MMR013,MMR013030,46962,46962,3182887.7226765947,0.9998509433158724,green_gram,5,1.0646906009113751e-4
Yangon,MMR013,MMR013030,46962,46962,3182887.7226765947,0.9998509433158724,pigeon_pea,0,0
Yangon,MMR013,MMR013030,46962,46962,3182887.7226765947,0.9998509433158724,urad_pea,0,0
Yangon,MMR013,MMR013031,307,307,20800.595070111896,1,paddy,307,1
Yangon,MMR013,MMR013031,307,307,20800.595070111896,1,other,0,0
Yangon,MMR013,MMR013031,307,307,20800.595070111896,1,sesame,0,0
Yangon,MMR013,MMR013031,307,307,20800.595070111896,1,ground_nut,0,0
Yangon,MMR013,MMR013031,307,307,20800.595070111896,1,other,0,0
Yangon,MMR013,MMR013031,307,307,20800.595070111896,1,other,0,0
Yangon,MMR013,MMR013031,307,307,20800.595070111896,1,other,0,0
Yangon,MMR013,MMR013031,307,307,20800.595070111896,1,green_gram,0,0
Yangon,MMR013,MMR013031,307,307,20800.595070111896,1,pigeon_pea,0,0
Yangon,MMR013,MMR013031,307,307,20800.595070111896,1,urad_pea,0,0
Yangon,MMR013,MMR013032,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013032,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013032,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013032,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013032,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013032,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013032,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013032,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013032,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013032,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013033,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013033,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013033,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013033,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013033,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013033,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013033,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013033,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013033,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013033,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013034,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013034,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013034,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013034,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013034,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013034,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013034,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013034,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013034,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013034,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013035,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013035,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013035,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013035,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013035,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013035,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013035,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013035,NA,NA,NA,NA,green_gram,0,NA
Yangon,MMR013,MMR013035,NA,NA,NA,NA,pigeon_pea,0,NA
Yangon,MMR013,MMR013035,NA,NA,NA,NA,urad_pea,0,NA
Yangon,MMR013,MMR013036,NA,NA,NA,NA,paddy,0,NA
Yangon,MMR013,MMR013036,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013036,NA,NA,NA,NA,sesame,0,NA
Yangon,MMR013,MMR013036,NA,NA,NA,NA,ground_nut,0,NA
Yangon,MMR013,MMR013036,NA,NA,NA,NA,other,0,NA
Yangon,MMR013,MMR013036,NA,NA,NA,NA,other,0,NA
